hospital_bank_id,hospital_id,authorized_signatory_name,bank_account_name,account_number_token,ifsc_code,bank_name,branch_name,tds_exemption,cancelled_cheque_uri
100b4b8d-5087-4aaa-aadc-1119ffb6bde4,d184befa-0281-4317-8c24-42aae42ba84e,DEEPAK KUMAR NISHAD,District Hospital Kaushambi,ACCT_P4T586JGMTPJHKSL,SBIN06TFMSS,Union Bank of India,Kaushambi Main Branch,False,s3://up-ab-docs/CHQ_KGULUMNA7BFH.pdf
53f9c6d7-84f7-4c66-a357-a04ce6efee96,3c96aabd-e7cb-4c45-ac1c-614097b559da,ANIL KUMAR,Sub-District Hospital Kasganj,ACCT_4Y8V476T5EODYWYX,BKID07QN5QU,Bank of Baroda,Kasganj Main Branch,False,s3://up-ab-docs/CHQ_FRU0NXOLA37Q.pdf
cfb0f13c-17c8-40ee-8db9-cca072581cba,7ff394e9-3485-4a4d-8fcd-340365ed2cb4,RAM PRASAD,Dr. Mishra Hospital & Research Centre,ACCT_4CQRCQYF0BWNTPUE,SBIN0HMN5AZ,Bank of Baroda,Lakhimpur Kheri Main Branch,False,s3://up-ab-docs/CHQ_8KT22ZIPFGQU.pdf
a90fadf4-1365-46f6-846a-f880d9b92af6,1cb0817d-76d0-48d0-82ac-48635fd57926,RAVINDRA NATH,Sub-District Hospital Mau,ACCT_9CM2280TA5Z8PLJQ,ALLA0NT27MM,Bank of Baroda,Mau Main Branch,False,s3://up-ab-docs/CHQ_SGWXNQNV3OET.pdf
292b450a-8a33-4833-8986-a213efe4aafb,1b2f0ee7-8e17-4f56-8bf1-17613a055ae4,DEVENDRA KUMAR,Sub-District Hospital Mirzapur,ACCT_2UEJNY3038KPUCQB,ALLA0OBHDHM,Canara Bank,Mirzapur Main Branch,False,s3://up-ab-docs/CHQ_12MNQJW4Q9HZ.pdf
8ad6b129-f92f-4df7-8df9-48975913a869,dac51237-edbb-4ee9-acf5-9937337ecbe5,MUKESH KUMAR,Dr. Pandey Medical Centre,ACCT_FLCW2FUV3PI55NLN,UPCB0A4K57Q,Axis Bank,Ballia Main Branch,True,s3://up-ab-docs/CHQ_07OE3QTM4TO1.pdf
8311ec3f-93fc-4138-83f8-1760cb23602d,1bc45ab0-2708-4ce3-9ddb-e3409e93bd52,DEEPAK KUMAR,Dr. Agarwal Heart Institute,ACCT_G4H9365DM647SUXG,HDFC08AAIBR,Bank of India,Amroha Main Branch,False,s3://up-ab-docs/CHQ_JAF41HAP9HZU.pdf
5cae043e-3777-41e6-9fd3-6ae7552ce97e,00022a0c-c67a-4d66-a9d6-dab6cb850efd,PRADEEP KUMAR,Shiv Children Hospital,ACCT_EDLT7C8WPCDOF6MQ,SBIN0MUUVVO,Punjab National Bank,Pilibhit Main Branch,False,s3://up-ab-docs/CHQ_XLZWP4EMLQLQ.pdf
34af9c98-2ec8-4fbc-99a3-8137fdb013c4,5e9bcbc0-18e7-4d4e-b2a2-c1a2eeda36cc,RAMU KAKA,Community Health Centre Bahraich Block 3,ACCT_IHKIGOV9GW95AY0J,BARB0SFNGNK,Canara Bank,Bahraich Main Branch,False,s3://up-ab-docs/CHQ_CNEORTCQ024Z.pdf
1709e7f2-2d05-403b-82dc-6e30ce1dc10f,56afb951-aaf4-4664-bdf2-0ac91a4a066d,VIVEK KUMAR,Zonal Hospital Gorakhpur,ACCT_IC84OOJDYXVRW7UH,UPCB0OLRTH1,Punjab National Bank,Gorakhpur Main Branch,True,s3://up-ab-docs/CHQ_NC1S6MXNFWP2.pdf
8c803521-92a1-4c32-bdc3-92c39306018f,9ce7a416-a770-4f67-81e0-7b44323fe502,AMIT KUMAR,Zonal Hospital Gorakhpur,ACCT_P75YKVEN9FHF0JOB,PUNB0O8JXP7,Bank of India,Gorakhpur Main Branch,True,s3://up-ab-docs/CHQ_YWRLPRDDKO7I.pdf
a97542a5-384c-4b73-8779-d50eb3b6e3b6,329a769e-96ab-48fb-b82a-409c20359649,VIRENDRA SINGH,Durga Nursing Home,ACCT_SZTJA3H12EVEGPGG,PUNB0CP3HPG,State Bank of India,Amroha Main Branch,True,s3://up-ab-docs/CHQ_83V1K5NUJ0ZH.pdf
ae6c5c24-aaf9-4a4a-933e-302c3e42838a,fde585e8-4da2-4045-8edb-dea77f2bfde2,HEMANT KUMAR,Community Health Centre Lakhimpur Block 3,ACCT_ICAMD0D3AOMPB7BM,ALLA0AHRFK8,Bank of India,Lakhimpur Kheri Main Branch,False,s3://up-ab-docs/CHQ_8DNJGAZXAKG9.pdf
27a4b9eb-bb30-4315-b4be-6a27623968d3,1c99b149-dc12-40e7-8ff3-21557ced1179,VIJAY KUMAR,Agarwal & Srivastava Nursing Home,ACCT_1P392UC0K3H7UFNH,UBIN0DLNNKV,Bank of India,Agra Main Branch,True,s3://up-ab-docs/CHQ_LONAL24YQY3F.pdf
37c30bcd-32df-41d9-b938-98dfb9bb1e3a,773f7fa2-f78a-4b7d-98a4-1a388c138acb,RAJEEV KUMAR,Dr. Verma Maternity & General Hospital,ACCT_UQ2WQGWSWKOVQC1Q,UPCB0N011EM,Axis Bank,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_V271Z5KJFMNP.pdf
d5012eb5-e4e7-404b-900b-11e31adf42ce,634a130c-fcbe-4e59-a818-ddcac4bfae04,BRIJESH KUMAR,Urban Community Health Centre Ramnagar,ACCT_AGAS0TT5C8QIPLU0,UPCB007RVA4,Bank of India,Bareilly Main Branch,False,s3://up-ab-docs/CHQ_URPD2YT72RIS.pdf
fae7e7bf-dd98-40a1-9468-612cdbeca2d9,535536b6-459d-430e-bdb3-ce4a1fd27e14,RAMU KAKA,Dr. Gupta Surgical Centre,ACCT_0T8671MVVRJ1309R,CNRB05NZ9M2,Punjab National Bank,Sant Kabir Nagar Main Branch,False,s3://up-ab-docs/CHQ_WNIMNGDDGHUZ.pdf
ada8ca03-0944-4197-9cc4-4048be62a40c,f3326ff2-35ac-4914-bcf0-0379f732cf20,MUKESH KUMAR,Zonal Hospital Etah,ACCT_LSY2XOW6NJFWDCLQ,PUNB0I29LD8,Punjab National Bank,Etah Main Branch,False,s3://up-ab-docs/CHQ_UVNLCIC0YP9O.pdf
2c9cd800-7149-4ad0-85a9-b2ac42e50200,1b99ed4b-8ebc-414b-b3d9-8635c8ef44da,AMIT KUMAR KUMAR,Primary Health Centre Fatehpur Block 4,ACCT_NKMXK7U4RJRIAL2C,BKID0DR8ESN,Punjab National Bank,Fatehpur Main Branch,False,s3://up-ab-docs/CHQ_CLTF7K4VKQF8.pdf
48f1eb49-8bfe-4ba0-87aa-0135c6a5acda,e44955c4-8e35-4f64-b973-07fdb285e006,DINESH KUMAR,Sub-District Hospital Hapur,ACCT_99RD2IIV8CIW4YPT,BARB0FI2KSW,Punjab National Bank,Hapur Main Branch,False,s3://up-ab-docs/CHQ_1R2W4FZ8NZMH.pdf
ca9ff537-1751-4bff-a103-ae7e096b424e,5f74e2e2-dde4-4877-afe8-c66f668662b7,VIJAY KUMAR,Zonal Hospital Mainpuri,ACCT_PIU0KS5KS3DC0Q51,HDFC0UL5DP8,UP Gramin Bank,Mainpuri Main Branch,False,s3://up-ab-docs/CHQ_ZXZ5329R5DKN.pdf
59b8bc89-d620-4c02-b3ca-b2529bacff7d,ed97bf9e-176e-4da6-a616-88f8388d00d8,RAVINDRA NATH,Zonal Hospital Kanpur Dehat,ACCT_T4UZN4R4L2K7H0OB,ALLA0LZRI2H,Canara Bank,Kanpur Dehat Main Branch,False,s3://up-ab-docs/CHQ_KDRG3HYCRZ5W.pdf
0f11a33c-3856-4c13-ac9c-0ac4abdd3d76,210d53e0-7563-4263-a66d-c5cb28e89743,SUSHIL KUMAR,Women Hospital Fatehpur,ACCT_L9M8EFW08WORQSTX,BKID0KJK990,Bank of Baroda,Fatehpur Main Branch,False,s3://up-ab-docs/CHQ_SJYWL9H572NS.pdf
03d962ba-14df-49ce-aedd-51da40851808,f028fa1e-2579-4cf3-8f4a-1403c50ecd0b,GUDDU KUMAR KORI,Trauma Centre Gautam Block 7,ACCT_0VQ3X9ZR7JIBM4OE,PUNB0W697OG,UP Gramin Bank,Gautam Buddha Nagar Main Branch,True,s3://up-ab-docs/CHQ_T01ZHVHOBCAC.pdf
07a03b6d-7acb-4d32-9fe9-c4269655b663,4778b43a-760b-404b-86d1-e2e787fe59e7,LAKHAN LAL,Medical College Hospital Amethi,ACCT_UCJ06NGKWLU3MQTX,MAHB0BFCQE4,Allahabad Bank,Amethi Main Branch,True,s3://up-ab-docs/CHQ_0KFCMCLOG7T3.pdf
0854b580-385a-43ee-80db-0cb0669b665a,98996e2b-fd7d-42db-9e98-c546a28254cc,RAMESH CHANDRA,Dr. Srivastava Surgical Centre,ACCT_X1JZA5Y49VN1Z26T,PUNB048HG2A,Punjab National Bank,Agra Main Branch,False,s3://up-ab-docs/CHQ_M4JU0PPK0VWE.pdf
5a99267e-87e0-4ced-943f-d526bc5a8fb1,b953826f-a93e-45d3-a39a-55df4b2c4a4e,MANOJ KUMAR,Saraswati Surgical Centre,ACCT_70RKK91O47OV79R0,UPCB0K0KMFO,Axis Bank,Sitapur Main Branch,False,s3://up-ab-docs/CHQ_6G6N834FKFYF.pdf
aa4697c7-cf8f-46a3-989b-6ffb0e06f05b,43b7d117-b51e-46dc-b26f-696b0ff56c82,BABLU KUMAR KUMAR,Urban Community Health Centre Ayodhya Block 1,ACCT_P5HRNE984EPAXQZP,BARB0DFHZ5E,Bank of Baroda,Ayodhya Main Branch,False,s3://up-ab-docs/CHQ_LYLXB4YL9CBK.pdf
2f4caf89-0d44-4fb2-a76a-1f68dc2e9dac,6bab69eb-9afa-4043-a8a8-f7c0b089c088,MUKESH KUMAR,Dr. Verma Eye Hospital,ACCT_FTNU9E36AZHCCSUT,BARB0782NBX,UP Gramin Bank,Ghaziabad Main Branch,False,s3://up-ab-docs/CHQ_CH9Q3WQV3XUA.pdf
b397a506-b61e-48e8-a50a-f4412b5f76eb,14689f0a-3d52-4137-a6a9-faf2389d7b2d,SHYAM LAL,Tiwari & Mishra Orthopaedic Centre,ACCT_2T5PQENWT53M7HF5,BKID0E8DXG7,HDFC Bank,Mainpuri Main Branch,False,s3://up-ab-docs/CHQ_LHSO00J33SRA.pdf
0e6f94cf-aff8-42a0-9bd6-0e48cb2dee3d,7d30507d-4a27-4c69-b2b8-08eda53ca9a6,AMIT KUMAR RAJBHAR,District Hospital Raebareli,ACCT_E2GATJ6409HPBT1Z,BARB0A3O8MB,UP Gramin Bank,Raebareli Main Branch,False,s3://up-ab-docs/CHQ_NNOOMBW7Z6RQ.pdf
3b12d36b-f80e-48d2-a363-51b96fa4c953,8c7430a4-0ea6-41ca-b018-056e339aa5b0,PREM SHANKAR,District Hospital Lucknow,ACCT_149O35HRCRTFG4Z2,BKID05BKVUQ,Union Bank of India,Lucknow Main Branch,True,s3://up-ab-docs/CHQ_TCO20BKSMWY0.pdf
9992622e-78aa-4712-aced-d68a3ed230ff,96db583d-7981-452f-9291-b456e020d267,ASHOK KUMAR,Trauma Centre Kanpur Block 2,ACCT_EB0TD7UNFNN3MVM7,PUNB0CNSD0D,HDFC Bank,Kanpur Dehat Main Branch,False,s3://up-ab-docs/CHQ_U2XCOCTSX99B.pdf
04cb93f6-0c5d-4084-9c7e-524749e72532,8bc71410-a0f1-4c76-800f-5300d9496eca,HARI OM GUPTA,Mishra & Srivastava Heart Institute,ACCT_KHBYTAPPON94H9SX,PUNB04MFLX2,Bank of India,Mathura Main Branch,True,s3://up-ab-docs/CHQ_YQJ64TYR2F09.pdf
8203ec82-7067-42d0-b416-81cb8bda8322,bb35f752-a368-480e-afba-21573ff95c48,RAJESH KUMAR,Community Health Centre Shravasti Block 2,ACCT_B2N0L8UINVPRUUHK,PUNB0A99DZB,UP Gramin Bank,Shravasti Main Branch,False,s3://up-ab-docs/CHQ_MJQ13UBD3SM3.pdf
2796ebc2-e9d1-45cf-8418-7f05a216daf6,77bee0a6-3736-41b7-878e-2044de6db9a2,RAMU KAKA,Dr. Tiwari Hospital & Research Centre,ACCT_RBTYNUNZ9ZPJKT4D,SBIN0T37SKX,Canara Bank,Varanasi Main Branch,False,s3://up-ab-docs/CHQ_IINRXUXKWHH2.pdf
f5f69653-4500-4381-ae42-d50c3c627366,d4b57a38-fb5d-4322-bb10-6158a89c9ad4,RAKESH KUMAR,Combined Hospital Kanpur Dehat,ACCT_8ASEEILNPRZR7A1U,ALLA0RFQCOU,UP Gramin Bank,Kanpur Dehat Main Branch,False,s3://up-ab-docs/CHQ_MTBNGSXSLZLO.pdf
cba9417e-0089-4f63-9c15-8e6cae4aad2a,ae1ffb7d-3356-413e-8d09-e4b485d1f91d,RAKESH KUMAR KURMI,Trauma Centre Mawana,ACCT_GIVD7ZA6RWBHQYK9,UPCB0GUAW34,HDFC Bank,Meerut Main Branch,False,s3://up-ab-docs/CHQ_K8DX673E2O5I.pdf
f5d33944-718c-4d40-a7e0-9bf366ff4111,9790f009-c4ec-4e15-8b88-3762ae3b75cc,HEMANT KUMAR,Zonal Hospital Kanpur Nagar,ACCT_19R631ETZMRN8TFI,ALLA05736J4,Punjab National Bank,Kanpur Nagar Main Branch,False,s3://up-ab-docs/CHQ_2UU9QINLHJ5X.pdf
c4c8b11e-0665-4dc0-b7ab-3dcb31f40402,c82d2e3f-98ce-491b-94c5-f33223488e8a,RAMESH CHANDRA NISHAD,Medical College Hospital Ghazipur,ACCT_IQH9X6021YXV453L,CNRB0KRYF9J,Canara Bank,Ghazipur Main Branch,False,s3://up-ab-docs/CHQ_QF3NA0E1FTSJ.pdf
b521841f-41cd-4da3-9475-bc3a3a385752,774e84f5-a11e-428d-a490-b6e026c3389e,BABLU KUMAR,Dr. Srivastava Eye Hospital,ACCT_J3JVT28ODE050ZNS,HDFC0RP20DK,Union Bank of India,Jalaun Main Branch,False,s3://up-ab-docs/CHQ_NMXY03PO9A84.pdf
5e1240d8-11c8-4542-be16-bda75edf1574,169bd8af-394c-4bfd-9a8a-251a3680241d,ROHIT KUMAR JAISWAL,Zonal Hospital Balrampur,ACCT_3RIG5PT0XSPIVVW3,PUNB0BP19DO,HDFC Bank,Balrampur Main Branch,False,s3://up-ab-docs/CHQ_7ST7XLBNSSPJ.pdf
cbc61311-dbce-4426-8417-b85393f84436,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,RAJEEV KUMAR YADAV,Medical College Hospital Azamgarh,ACCT_HFTYCGPQOIGVVXHX,BKID09VBJHK,Bank of India,Azamgarh Main Branch,False,s3://up-ab-docs/CHQ_ZX6PL0XUK8U5.pdf
89ee9736-abd9-4423-a933-57a2b366ca4a,e143eb48-9803-47ee-a528-afa11a065593,VIRENDRA SINGH KUMAR,Dr. Agarwal Orthopaedic Centre,ACCT_6VZVS3XOWYICRJ51,UBIN0SR3KYO,Axis Bank,Ambedkar Nagar Main Branch,False,s3://up-ab-docs/CHQ_FAJ7NSAUFRW7.pdf
a9deead3-d6fe-4756-911b-9222670d71f5,886e768d-710b-4ab0-be65-8fbaa25b0e6d,PAPPU YADAV,Dr. Verma Orthopaedic Centre,ACCT_IHU6SM1DXOPZA1VY,UPCB0MNCV6A,Punjab National Bank,Banda Main Branch,False,s3://up-ab-docs/CHQ_RB32LL6AOEQZ.pdf
c09b498a-9cee-462a-8924-a28f557eae4a,787beee6-ff80-4a5b-aeca-4fd2756f0548,UMESH KUMAR,District Hospital Pilibhit,ACCT_8DZXHGT8R873FLZL,MAHB0ZKTKEB,Bank of Baroda,Pilibhit Main Branch,False,s3://up-ab-docs/CHQ_2FKAFTGDB9WD.pdf
ac9d3a87-af58-492a-8209-de362ef188f5,ce7867d2-5635-49cc-a736-9403134aac2e,AMIT KUMAR,Primary Health Centre Rampur Block 8,ACCT_JEACZSVUX6OZ1C6O,SBIN0ZZZL7B,Axis Bank,Rampur Main Branch,False,s3://up-ab-docs/CHQ_3L48TNL1DLH3.pdf
a48f9eb1-aaf5-48d0-9915-9b7a1ddf9a11,76d53435-2f53-44c7-977f-fa63dbddef70,NARESH KUMAR LODHI,Primary Health Centre Chirgaon,ACCT_UF9EZ6ZZVEJUS7Y2,UPCB0T6N7A4,State Bank of India,Jhansi Main Branch,False,s3://up-ab-docs/CHQ_62X3KU6DCVFB.pdf
913d8d46-15f2-42b1-bd1b-5b5a66842ddc,0309f1cb-d6cd-472f-ba10-6903794d92f9,AMIT KUMAR,Medical College Hospital Shamli,ACCT_W61G88ORZNP9CLX4,HDFC0LQL1BD,Punjab National Bank,Shamli Main Branch,False,s3://up-ab-docs/CHQ_S9XQHZMBBEFD.pdf
17464f05-d047-427e-8e5c-31bbea23fe57,0a85f16e-2b22-4dca-a10d-5b92201b4906,RAJU YADAV,Trauma Centre Siddharthnagar Block 5,ACCT_J7W9OVNZEU4YYG2R,CNRB0MYJNE6,Axis Bank,Siddharthnagar Main Branch,False,s3://up-ab-docs/CHQ_CNFTVOT2WSC5.pdf
a5ee5f66-adbb-41e0-92ed-f45e2a3bc25a,82f0c635-e239-4173-a652-e5c58ab0a63e,SURESH KUMAR,District Hospital Mathura,ACCT_1667U6XDJ3T9WFGM,BKID0HJR9NC,Bank of India,Mathura Main Branch,False,s3://up-ab-docs/CHQ_ZKOCPQ4CFUQW.pdf
7237e70c-e095-4062-b99e-ce1595c22b8c,f6dbadc9-6b8d-41f4-8648-d12113ee3815,MUKESH KUMAR,Primary Health Centre Bulandshahr Block 2,ACCT_CQSGV71CVRKZYH92,CNRB0VNJC2R,Canara Bank,Bulandshahr Main Branch,True,s3://up-ab-docs/CHQ_C87MMN2L2OC2.pdf
413f2cf9-0ec5-41de-91a1-6c9d71d29735,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,MUKESH KUMAR,Sub-District Hospital Basti,ACCT_OPZSFHDGN2J9SK9M,UPCB0W029BL,Canara Bank,Basti Main Branch,False,s3://up-ab-docs/CHQ_NJ4NNTZTNFFU.pdf
e5a75742-9a6e-4f35-8a3c-7c00aced3ddf,acf7cc6d-d2d5-450c-8ea2-2e4c3aab8048,ARVIND KUMAR KUMAR,Dr. Pandey Orthopaedic Centre,ACCT_DHLSE6S3RMXUAE1D,HDFC0PTCUHR,Canara Bank,Hapur Main Branch,False,s3://up-ab-docs/CHQ_XVZFO5MZP2GB.pdf
589fb749-8a45-45cc-a64c-242561675b7d,36514112-6034-4d11-bcc2-83c07762bea0,RAM PRASAD,Dr. Pandey Orthopaedic Centre,ACCT_VJR1LBIKLY30PJLP,HDFC0QKGHNO,Bank of India,Mau Main Branch,False,s3://up-ab-docs/CHQ_S6DBAJR88L3W.pdf
fa6da2a0-eeea-4a82-b751-6578a6f612e3,cbc9e3ca-7d76-4729-8f89-a5d408538b50,BRIJESH KUMAR KORI,Shiv Cancer Institute,ACCT_VLA0PH9Y14S22D79,PUNB02EO51K,Canara Bank,Kaushambi Main Branch,True,s3://up-ab-docs/CHQ_UZZFFFH0FSV6.pdf
b7ab843f-4cbf-43fb-838b-671c92f386cc,e050b7f7-ff26-49fc-bcdb-4d99402a8a0e,PREM SHANKAR,Dr. Agarwal Orthopaedic Centre,ACCT_DZTJZNTTDTOAM2AU,ALLA0BS54KM,Punjab National Bank,Lucknow Main Branch,False,s3://up-ab-docs/CHQ_9SMTS0DX08NN.pdf
de610674-9bd2-4acd-a767-e01b22fb4f1c,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,NARESH KUMAR,District Hospital Kannauj,ACCT_SNRY93DIN4MR5WXN,HDFC0OYM616,Punjab National Bank,Kannauj Main Branch,True,s3://up-ab-docs/CHQ_R7U229DDCYST.pdf
c852a335-a697-4cd4-9a7c-772f303bd05e,5c50a41c-8176-4534-acde-b156771df199,ASHOK KUMAR,Shakti Cancer Institute,ACCT_EA3ILZ7KFJB00QM4,HDFC07RRONH,State Bank of India,Sonbhadra Main Branch,True,s3://up-ab-docs/CHQ_G575Q7WIDJGE.pdf
eee202d5-b5b4-43e4-9565-b6976c6910a2,f2f4c833-612c-47b0-b302-f236cb5beb19,DEEPAK KUMAR,Zonal Hospital Lalitpur,ACCT_50QUKNMVPNXZD0A0,BARB03L23FO,Canara Bank,Lalitpur Main Branch,False,s3://up-ab-docs/CHQ_IRU13HFFPIWC.pdf
60e96009-611c-4cf8-b141-0007ae2b4677,30a2635e-e25b-4493-b0d7-47d97e9b7905,DINESH KUMAR,Dr. Sharma Hospital & Research Centre,ACCT_T2DYJFBBM4UGUQAC,SBIN0XKY1DK,Canara Bank,Prayagraj Main Branch,True,s3://up-ab-docs/CHQ_O7O765OEXX1K.pdf
c2fe4160-35c2-492c-90f2-9b496bc46098,c89a3cc0-2359-4619-a84c-0e6df2a3d623,PRADEEP KUMAR,District Hospital Barabanki,ACCT_R2DMMVRK8IIXGE7X,UBIN0QG1BUA,Bank of India,Barabanki Main Branch,False,s3://up-ab-docs/CHQ_I4DJHV7D2W5H.pdf
aee6a82d-cc91-48c3-b4ee-778bec7fea80,b608899e-7583-413b-bffe-0de2f1fba9b1,HARI OM VERMA,Women Hospital Mau,ACCT_BR1RYBJ09S54YQLM,BKID05CNPO3,Bank of India,Mau Main Branch,False,s3://up-ab-docs/CHQ_FJ5S9EB56WKH.pdf
6fb27850-24d9-4049-9d29-38421474035e,955003ac-10e8-425c-a740-d329e48f099b,BABLU KUMAR,Laxmi Maternity & General Hospital,ACCT_260157R08MT8SQI6,PUNB0KUFILQ,Bank of Baroda,Barabanki Main Branch,True,s3://up-ab-docs/CHQ_B814RJZC5FUN.pdf
86aefb9d-37b0-481c-aba2-37084caf61ef,c6367490-c7be-4c38-a755-57c180c83c74,HARI OM,Shiv Medical Centre,ACCT_NAYYVS6TQLLJ0ZNI,MAHB0N15DQQ,UP Gramin Bank,Sant Kabir Nagar Main Branch,False,s3://up-ab-docs/CHQ_ES985DWE9KNV.pdf
9780129b-7d79-48fc-9f09-52aa0157c0de,f0a39b48-462c-4632-a2db-53e1f28fb0eb,AMIT KUMAR YADAV,Urban Community Health Centre Inchauli,ACCT_YL8CDKIB513ZLTAR,BKID0Q6HECD,State Bank of India,Meerut Main Branch,True,s3://up-ab-docs/CHQ_9JRYMY30OBN5.pdf
01da4359-5ec5-4dd8-89ee-88fccaed9ef4,b7220b85-186d-4e82-a7e3-32b1f108eca1,DEVENDRA KUMAR,Urban Community Health Centre Muzaffarnagar Block 2,ACCT_75QV1MD7S49GH83W,MAHB06QOX5R,UP Gramin Bank,Muzaffarnagar Main Branch,True,s3://up-ab-docs/CHQ_MXJ0WCTGGKWF.pdf
c00dc1eb-3608-4a94-acd1-cf1cd2bd7758,6bba99d2-742e-4c5a-8c79-ddbb7cd6f31d,GUDDU KUMAR,Urban Community Health Centre Raebareli Block 8,ACCT_E179AOBBWIROOABI,PUNB08T2ASA,HDFC Bank,Raebareli Main Branch,False,s3://up-ab-docs/CHQ_R5HQMM802XG2.pdf
226cff07-a90c-4c61-ad00-767cbb540df3,e47ecee6-4e1d-49bf-ac89-2f3e0a26a2f0,BABLU KUMAR,Women Hospital Gorakhpur,ACCT_RS5639PWG4U9N51A,PUNB0P6EEOY,Bank of India,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_4770USXRMHRO.pdf
b0dfa23f-d1ab-43c6-b6cd-96f03531c3a1,7c74a3fe-c833-4480-bf77-3b2569feda4c,ARVIND KUMAR,District Hospital Varanasi,ACCT_8930CJH0PYUYPM37,BKID05T6I4Z,UP Gramin Bank,Varanasi Main Branch,False,s3://up-ab-docs/CHQ_L3R0B43P2F9X.pdf
92def76b-1f30-4a11-ac33-cc60c3040dd5,f27404c5-a83c-4f51-aedf-ad940fceb7ac,PAPPU YADAV,Verma & Mishra Children Hospital,ACCT_2AAMIJ2X2V4MXV8M,UPCB0JVFJPG,UP Gramin Bank,Sultanpur Main Branch,False,s3://up-ab-docs/CHQ_6O5J5V733FDW.pdf
c1959a8c-7fbd-4e4d-a988-ff4cab32d901,49594842-eeda-440c-9d84-05d23688557a,LAKHAN LAL,Zonal Hospital Gautam Buddha Nagar,ACCT_XAV21EZOULYL2BW8,ALLA0CPMJUR,State Bank of India,Gautam Buddha Nagar Main Branch,False,s3://up-ab-docs/CHQ_7MW9DVI2VVS3.pdf
7654bd11-a805-4f30-a034-a17436ee0541,d4266dd8-633a-410f-80a4-c0fb72408134,ASHOK KUMAR,Women Hospital Chitrakoot,ACCT_QU3ETZJB8OPUR7N5,UPCB0IB47E9,Bank of Baroda,Chitrakoot Main Branch,False,s3://up-ab-docs/CHQ_ZIOA88E9PIJF.pdf
c3a6aac3-fa5a-4aac-a985-44e24d8ca7c9,bff61730-ce42-45ce-88dc-74143abbcbbf,GUDDU KUMAR SINGH,Zonal Hospital Kannauj,ACCT_4HQHF8G8VU6NK6FD,MAHB085AKDD,Union Bank of India,Kannauj Main Branch,False,s3://up-ab-docs/CHQ_F6MGZ53SFW5P.pdf
9b58e26c-dfbc-4f6e-a84f-568e14977896,7b64b485-6350-4f47-9c8a-5482a29027ae,RAVI SHANKAR,Women Hospital Mainpuri,ACCT_OW38W47HLPF13FU3,CNRB0NDWUCY,Axis Bank,Mainpuri Main Branch,False,s3://up-ab-docs/CHQ_4W0HR02RH9ZN.pdf
21557cbb-24d5-44f2-900f-2d8f39da2252,6e4e3210-9365-4047-962a-1969aeb236c7,NARESH KUMAR,Combined Hospital Gorakhpur,ACCT_DHQEZPD977H47QEG,UPCB0XE5RTA,Bank of Baroda,Gorakhpur Main Branch,False,s3://up-ab-docs/CHQ_7TBNW25691U9.pdf
5a6caffe-120a-49ad-ba93-6ce5c6f1bc74,c4828875-f675-42b4-8993-217ba936e17a,BRIJESH KUMAR,Trauma Centre Siddharthnagar Block 5,ACCT_SL8U9AO5LLZYFSJ0,UBIN0M670SU,Punjab National Bank,Siddharthnagar Main Branch,False,s3://up-ab-docs/CHQ_ZPARCKY41C6Y.pdf
61bde6c5-a987-42dd-a850-b7975f2026d2,85043c0c-6419-4b00-91e3-b23106776f95,MUKESH KUMAR,Community Health Centre Pratapgarh Block 4,ACCT_VS7FZ5MY3I78ZBQX,UBIN06C0USS,UP Gramin Bank,Pratapgarh Main Branch,True,s3://up-ab-docs/CHQ_8QQ95T52KMIN.pdf
25129a4d-1dae-4d7a-90af-ee943daed1b0,462870a7-d72c-437f-9859-06f5271cc205,JAGDISH PRASAD,Trauma Centre Bulandshahr Block 1,ACCT_DT4A7C7T7M4X7B29,HDFC0GXPCHW,UP Gramin Bank,Bulandshahr Main Branch,True,s3://up-ab-docs/CHQ_3Q3PPDEJYAZ0.pdf
da3800d7-410d-42dd-8597-1021a8e11368,fbf6d91e-85ce-4c17-a954-5d0e839a3c6b,PAPPU YADAV VERMA,Combined Hospital Bijnor,ACCT_V9G14OD0N4JVS0B1,BARB0RHN29T,HDFC Bank,Bijnor Main Branch,True,s3://up-ab-docs/CHQ_BTE9IHIMWWW2.pdf
321a584c-8f21-4a1e-99ac-f5e00ed39fc6,94a284dc-5cf1-4342-8a6f-4f64dedb0a1e,BRIJESH KUMAR,Dr. Pandey Multispeciality Hospital,ACCT_DR176NI08O6GA4NS,UBIN0IA3D1J,Bank of India,Raebareli Main Branch,True,s3://up-ab-docs/CHQ_X2B7I2MI42KM.pdf
20796d4d-231e-49ca-af93-b63cd1606fc6,a6a70022-e453-4de8-8ef6-bcb7c470235f,RAMU KAKA,Dr. Verma Hospital & Research Centre,ACCT_LBQNVAQJ9IUOWCCE,ALLA0MAZ0XS,Canara Bank,Badaun Main Branch,False,s3://up-ab-docs/CHQ_PT5X37COVEAQ.pdf
