staff_id,hospital_id,name,registration_number,qualifications,phone,email,experience_years,role_type
839b1ef1-66c1-4988-9e1e-1d6864542f81,c82d2e3f-98ce-491b-94c5-f33223488e8a,DR. SUSHILA DEVI,REG_BNH3237E,MBBS,7581642312,,33.6,PRIMARY_CLINICIAN
c17d8eee-168a-41fe-80fb-7f2cf4fb249a,c82d2e3f-98ce-491b-94c5-f33223488e8a,DR. VIJAY KUMAR,REG_Q0GM3VIP,MBBS MS MCh,8182964941,,6.9,RADIOLOGIST
01e0fec2-a439-4613-bb1a-1962719d9eb3,c82d2e3f-98ce-491b-94c5-f33223488e8a,DR. MUKESH KUMAR,REG_ZYRT1WHL,MBBS,7853638989,,31.3,ANAESTHETIST
1674b942-4d9e-46d6-aaa6-8f916812c141,c82d2e3f-98ce-491b-94c5-f33223488e8a,DR. SHYAM LAL,REG_VBZ38BTY,MBBS DNB,7927756885,,1.7,SURGEON
68e12220-99de-4745-b4ee-3353372d823a,c82d2e3f-98ce-491b-94c5-f33223488e8a,DR. PUSHPA DEVI,REG_CQ7ETJWN,MBBS MD,7720669905,,6.8,GYNAECOLOGIST
9b88fdbf-7c00-48cc-8528-f8d3d13bc524,774e84f5-a11e-428d-a490-b6e026c3389e,DR. KAMLA DEVI,REG_W8ZOA1FE,MBBS,7991541055,,3.1,PAEDIATRICIAN
4c04e539-3931-4c52-a913-92a3e1df267d,774e84f5-a11e-428d-a490-b6e026c3389e,DR. SANJAY KUMAR,REG_MTZ2HELX,MBBS DNB,7980881559,,9.4,SURGEON
472b95d0-4a7f-4282-89e8-2638a19538b3,774e84f5-a11e-428d-a490-b6e026c3389e,DR. SURESH KUMAR YADAV,REG_EXMCHJBP,MBBS DNB,7982347277,,17.2,SURGEON
118a911e-7035-4f69-935a-68783d1e3388,774e84f5-a11e-428d-a490-b6e026c3389e,DR. URMILA DEVI,REG_Y32G8J2J,MBBS DA,8082512589,,14.0,PAEDIATRICIAN
6a1d7094-7c2d-45f6-bcf8-f7e9e33a8caf,774e84f5-a11e-428d-a490-b6e026c3389e,DR. LEELA DEVI,REG_3RF67H99,MBBS MD,7086639890,,30.0,SURGEON
46019f80-d039-430e-9cdf-b5db0481d222,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. JAGDISH PRASAD,REG_GM2H7MOL,MBBS MD,8166280071,,13.4,PAEDIATRICIAN
e8330927-d72a-4b8d-b92f-a80e4da7e29e,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. MANOJ KUMAR,REG_4B0VRB08,MBBS DA,7090320599,,10.2,PAEDIATRICIAN
918b0214-ecd2-40d3-8fef-09102598fa2b,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. KUSUM DEVI,REG_O3G3T0G5,MBBS MD DM,7937790038,,18.6,RADIOLOGIST
80494c18-5e55-4209-b387-a0d0bdd4732c,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. NARESH KUMAR,REG_CHLLVQW0,MBBS MS MCh,9666184922,,23.9,PAEDIATRICIAN
98b9c720-b6ac-4d10-b08e-58be3f412808,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. SARASWATI DEVI,REG_XMQYV9GL,MBBS DA,7990601612,,31.9,ANAESTHETIST
63585a3a-eb96-46d9-82e7-966bd07f7ca1,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. ASHOK KUMAR VERMA,REG_511ME4R8,MBBS MS,7024378156,,3.2,RADIOLOGIST
a782ddc1-2b24-43ef-8d7c-01e79d258265,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. PRIYA KUMARI,REG_BF34Q7WC,MBBS,7041109661,,11.6,ANAESTHETIST
457043d5-962a-429f-a70f-16b6d63f32a0,169bd8af-394c-4bfd-9a8a-251a3680241d,DR. DEVENDRA KUMAR,REG_W19TLYZ9,MBBS,9857039652,,17.8,SURGEON
1713dbbf-485b-4b1e-9f21-a36d71076220,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. RAMU KAKA,REG_1DA9CBDH,MBBS DA,7511070952,,15.4,GYNAECOLOGIST
e1a49631-5374-4a50-956e-be77f00b8a20,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. PREM SHANKAR SHARMA,REG_O89B4ZEK,MBBS MD DM,8174042997,,31.6,SURGEON
7e7e7686-9b09-4e8e-8f33-622e5c7dee86,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. RANI DEVI,REG_252ZUS13,MBBS,9558447540,,30.3,ANAESTHETIST
c506d3d2-c62a-4e49-9abe-47060a42d8a7,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. SANTOSH KUMAR PANDEY,REG_3YOSC38F,MBBS DNB,8051790967,,3.1,RADIOLOGIST
02125cff-cd4f-412a-a8b4-1d5c0dc2a888,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. KAMLA DEVI,REG_UYYDE9E2,MBBS MS,8042637747,,24.1,PAEDIATRICIAN
f4a66af5-08f0-401b-932d-90aab13476cb,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. KALAWATI DEVI,REG_5OPE9SOR,MBBS DNB,9791026570,,8.4,PRIMARY_CLINICIAN
914e52af-478f-4b8f-a745-e3f5c1251476,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. VIJAY KUMAR,REG_LMXXH5E7,MBBS MS MCh,7622666214,,1.9,ANAESTHETIST
4a482ced-ccb4-4682-b18f-67352474ef27,44de4e75-8b0c-4958-a2cc-7fc3fa0c125a,DR. PREM SHANKAR,REG_E8TDEDSN,MBBS MD DM,8061067879,,23.5,PRIMARY_CLINICIAN
fa3ebfe2-b7d8-4776-8023-f3fe46360a31,e143eb48-9803-47ee-a528-afa11a065593,DR. KALAWATI DEVI,REG_DM5RVJXY,MBBS MS MCh,7769144211,,32.2,ANAESTHETIST
dc887271-4140-4936-9be1-ca3a7d0efd6f,e143eb48-9803-47ee-a528-afa11a065593,DR. PHOOL KUMARI,REG_OGV35QYS,MBBS,9579401525,,16.8,PAEDIATRICIAN
ea00e4fd-8312-4634-85a1-9e4cb39c56ee,e143eb48-9803-47ee-a528-afa11a065593,DR. PUSHPA DEVI,REG_XZDVP7GX,MBBS MS,9563708115,,17.8,PAEDIATRICIAN
b8204399-966d-4874-a642-b309832bf733,e143eb48-9803-47ee-a528-afa11a065593,DR. VIVEK KUMAR,REG_NKCCEODW,MBBS DNB,7871479699,,16.8,PRIMARY_CLINICIAN
f16a0919-ad94-4c26-81b9-35f97147ca8c,e143eb48-9803-47ee-a528-afa11a065593,DR. RAJU YADAV SINGH,REG_JKVZ2JEK,MBBS MD DM,7555115495,,27.7,ANAESTHETIST
404fc885-8cc4-4cf3-93da-34bc3da7d9ea,e143eb48-9803-47ee-a528-afa11a065593,DR. MUNNI DEVI,REG_F6MF39QP,MBBS MS MCh,9459017786,,34.5,ANAESTHETIST
df11dd28-cb2e-4353-8f91-a12ff0677902,e143eb48-9803-47ee-a528-afa11a065593,DR. NARESH KUMAR YADAV,REG_DS0FHWZW,MBBS,9849554400,,18.5,SURGEON
7316bbef-7921-4aa9-a448-9fe3469c286d,e143eb48-9803-47ee-a528-afa11a065593,DR. MEENA DEVI,REG_BARBRNZD,MBBS MD DM,7816502368,,11.3,RADIOLOGIST
a8f11118-6865-4685-a008-c6f776786c60,886e768d-710b-4ab0-be65-8fbaa25b0e6d,DR. SANTOSH KUMAR SHUKLA,REG_6BYET4LT,MBBS MD DM,8046358133,,20.6,SURGEON
284eeed8-7c39-42a0-a3cc-b64ad738d475,886e768d-710b-4ab0-be65-8fbaa25b0e6d,DR. RAVINDRA NATH,REG_3WBGAJ26,MBBS MD,7739369633,,20.7,ANAESTHETIST
d9ada195-dae2-48b8-8fa5-59646389e949,787beee6-ff80-4a5b-aeca-4fd2756f0548,DR. PRIYA KUMARI,REG_RCH1QG3H,MBBS MD DM,7830633199,,28.8,GYNAECOLOGIST
0faa9524-e0c7-4c2b-b3fc-9fab0e037404,787beee6-ff80-4a5b-aeca-4fd2756f0548,DR. RAVINDRA NATH,REG_IVMGSPKZ,MBBS MS MCh,7670547781,,3.2,PAEDIATRICIAN
9a719446-2c53-4941-8e4c-ca758ad91f40,ce7867d2-5635-49cc-a736-9403134aac2e,DR. PREM SHANKAR TIWARI,REG_8SYTJUOO,MBBS MD DM,7010042354,,15.8,RADIOLOGIST
a4dfd71d-b671-4ff7-96f0-fd7c3100a4ee,ce7867d2-5635-49cc-a736-9403134aac2e,DR. URMILA DEVI,REG_Z8N3IJHG,MBBS MS MCh,8130478587,,17.6,SURGEON
6ce4743a-6cb0-43dd-9ec7-129ac9e095a7,ce7867d2-5635-49cc-a736-9403134aac2e,DR. ARVIND KUMAR,REG_IWRB4ZI9,MBBS DA,8041490740,,25.5,ANAESTHETIST
03fc7e35-9253-477e-955f-d4ab8ac85ffb,ce7867d2-5635-49cc-a736-9403134aac2e,DR. SHYAM LAL,REG_EMCKDXDU,MBBS,9600125688,,10.0,GYNAECOLOGIST
087a63a8-59d0-4999-8305-6cfa5ad740aa,76d53435-2f53-44c7-977f-fa63dbddef70,DR. GUDDU KUMAR,REG_127TKLCS,MBBS MD DM,7950829994,,4.8,PAEDIATRICIAN
a84450bb-840b-4c72-9e30-a233d6cc4419,76d53435-2f53-44c7-977f-fa63dbddef70,DR. LEELA DEVI,REG_O22CEYHP,MBBS MD DM,7848197768,,22.5,SURGEON
39282989-cced-460b-afd3-0839e1d98b98,76d53435-2f53-44c7-977f-fa63dbddef70,DR. RAJESH KUMAR,REG_XMDS8YXB,MBBS MD DM,7769820500,,30.2,GYNAECOLOGIST
2848aac3-21db-4aec-8eff-967c65e221d7,0309f1cb-d6cd-472f-ba10-6903794d92f9,DR. ROHIT KUMAR,REG_P037YLBF,MBBS DNB,7018242149,,12.2,GYNAECOLOGIST
161ab18b-e7e5-4b01-8b89-2f65272099e5,0309f1cb-d6cd-472f-ba10-6903794d92f9,DR. SHIV KUMAR,REG_DVUB3DXS,MBBS,7767228817,,16.3,PAEDIATRICIAN
9b50da66-1f68-463a-b537-9b61518c5b7f,0309f1cb-d6cd-472f-ba10-6903794d92f9,DR. SURESH KUMAR KUMAR,REG_K7N38BR3,MBBS MD,9711831319,,30.3,SURGEON
354dd9d6-f335-4a70-8fa4-6b4e1ca952f3,0309f1cb-d6cd-472f-ba10-6903794d92f9,DR. RADHA DEVI,REG_TX1VJBVQ,MBBS DNB,7697856089,,11.3,SURGEON
5c18c4e9-d76c-4967-b11b-d8e4d50fe64d,0309f1cb-d6cd-472f-ba10-6903794d92f9,DR. RAMESH CHANDRA SHARMA,REG_9F20KK4B,MBBS MS MCh,9649014075,,3.0,SURGEON
cb6d8933-5b2c-4242-bfe1-75a1b08bf4f9,0309f1cb-d6cd-472f-ba10-6903794d92f9,DR. SUSHILA DEVI,REG_0LTJHLL3,MBBS MD DM,7650796129,,14.3,PAEDIATRICIAN
40da7b21-97bd-4a3e-8ae6-dbbfe9c096f0,0309f1cb-d6cd-472f-ba10-6903794d92f9,DR. VIVEK KUMAR,REG_66LO55MO,MBBS,9735165857,,4.8,PAEDIATRICIAN
dd1c998f-8017-4126-9da3-1f9c8724c900,0a85f16e-2b22-4dca-a10d-5b92201b4906,DR. KALAWATI DEVI,REG_OZSXE4OU,MBBS MD,8194001384,,3.6,RADIOLOGIST
a2269a5f-b04e-4e25-a3ac-efa0bebdb80d,0a85f16e-2b22-4dca-a10d-5b92201b4906,DR. SHIV KUMAR,REG_HX1CJGEX,MBBS DNB,9774481871,,16.8,RADIOLOGIST
3309c851-2720-46a8-b6c7-a6896594e927,0a85f16e-2b22-4dca-a10d-5b92201b4906,DR. ROHIT KUMAR,REG_2GM0MPUN,MBBS MS MCh,9513504879,,18.0,ANAESTHETIST
608d740d-f9c1-4148-ba10-80ec3ebdf39e,0a85f16e-2b22-4dca-a10d-5b92201b4906,DR. RANI DEVI,REG_YT6Z6PVL,MBBS DA,8052080885,,15.2,RADIOLOGIST
779eac31-154b-461f-ab49-0694d57ae3c2,0a85f16e-2b22-4dca-a10d-5b92201b4906,DR. SUSHILA DEVI,REG_V0XBXAFV,MBBS DA,7781722170,,34.8,PRIMARY_CLINICIAN
51a9fd9b-ad69-4fd4-8e8e-7e1481642c37,0a85f16e-2b22-4dca-a10d-5b92201b4906,DR. REENA DEVI,REG_FRV2XBZW,MBBS DA,9627226368,,16.7,GYNAECOLOGIST
fd7d7ef3-0144-43b4-8e25-5950c37b1548,0a85f16e-2b22-4dca-a10d-5b92201b4906,DR. DEEPAK KUMAR,REG_XM8EV8P0,MBBS MS MCh,9884528552,,4.0,ANAESTHETIST
7f3d8f22-68c7-406e-8680-5164523d19c9,82f0c635-e239-4173-a652-e5c58ab0a63e,DR. GULABO DEVI,REG_V8808SVU,MBBS,8155459423,,14.8,RADIOLOGIST
58e1e041-aabc-4d60-9f59-86b9f14b9ec3,82f0c635-e239-4173-a652-e5c58ab0a63e,DR. SANJAY KUMAR,REG_WS40Z60S,MBBS MD DM,8129967641,,32.5,ANAESTHETIST
0d336c41-45c6-4e58-8fc4-aedec0c09d10,82f0c635-e239-4173-a652-e5c58ab0a63e,DR. ARVIND KUMAR,REG_Y8YCS7AT,MBBS MD,7976014467,,30.2,SURGEON
f6994662-580d-4e4a-8cc5-b86a4b0e4250,82f0c635-e239-4173-a652-e5c58ab0a63e,DR. PUSHPA DEVI,REG_9CWU6EXN,MBBS DA,8189187717,,7.4,RADIOLOGIST
687c5e8b-4658-42d2-ac5f-816607f294b1,f6dbadc9-6b8d-41f4-8648-d12113ee3815,DR. KIRAN DEVI,REG_TFT23MYO,MBBS DNB,8088467376,,2.2,PRIMARY_CLINICIAN
09142d57-6165-4ce7-8aea-540cfd7d4c96,f6dbadc9-6b8d-41f4-8648-d12113ee3815,DR. RAM PRASAD,REG_K5B9N8PB,MBBS MD DM,8197710773,,32.6,PRIMARY_CLINICIAN
d46d0a48-aa62-48b8-a2d3-e80ad2b8b6f5,f6dbadc9-6b8d-41f4-8648-d12113ee3815,DR. LEELA DEVI,REG_E89GTF50,MBBS DA,9650370509,,3.1,PRIMARY_CLINICIAN
293ab085-d027-4304-9be4-a2b616a550ad,f6dbadc9-6b8d-41f4-8648-d12113ee3815,DR. BABLU KUMAR,REG_O5GJTLED,MBBS,9862036667,,30.5,PRIMARY_CLINICIAN
85406b89-1db1-4738-923e-9dfa11eba88b,f6dbadc9-6b8d-41f4-8648-d12113ee3815,DR. GULABO DEVI,REG_Y54XNFSY,MBBS MD,7870331087,,24.7,PRIMARY_CLINICIAN
1e9f8541-2767-4567-a09c-b7753dcba181,f6dbadc9-6b8d-41f4-8648-d12113ee3815,DR. PRIYA KUMARI,REG_MNEBCKBT,MBBS,7543650206,,7.9,RADIOLOGIST
755586e3-37ce-4913-bd94-2be96c602615,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. URMILA DEVI,REG_NFGUBPJA,MBBS MD,7587511131,,14.7,PAEDIATRICIAN
c315c0f3-ea21-4afa-8804-1af7d677a58f,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. AMIT KUMAR,REG_JOX0N4S4,MBBS DA,7595393087,,20.0,ANAESTHETIST
fdb3c0bd-3dd0-4eb3-905f-0e6d7496c2ba,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. PAPPU YADAV,REG_LTDWGSZH,MBBS,9533076562,,6.1,SURGEON
28f088c8-343e-42aa-9a11-f83dd5a00319,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. AMIT KUMAR,REG_NOZGL25X,MBBS DNB,9536278194,,27.8,ANAESTHETIST
4357696f-110d-4e08-abb8-7b3cc588d98a,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. SHEELA DEVI,REG_9Y1P57IO,MBBS MS,8194815122,,5.8,ANAESTHETIST
32cd40c6-4b77-4001-8809-8dda5f9051e3,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. DEEPAK KUMAR,REG_LL3VK5I1,MBBS MD,7800843386,,24.7,SURGEON
8181bbcb-0d94-44cf-b242-e683ac776c9f,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. RAKESH KUMAR YADAV,REG_KVVF53BW,MBBS MD DM,9623643990,,30.9,GYNAECOLOGIST
1ffc9a5c-6ab2-404e-a823-dff49e0560d0,dc0137f9-20fe-4a85-bfdd-45cf9d56fa5f,DR. RADHA DEVI,REG_D630EZH9,MBBS DNB,9886179764,,7.2,GYNAECOLOGIST
f1bd871a-a230-4ba0-b3e8-673075bc98c4,acf7cc6d-d2d5-450c-8ea2-2e4c3aab8048,DR. DINESH KUMAR,REG_R8OWM1TO,MBBS MS MCh,9626521418,,19.2,PAEDIATRICIAN
4badb8f5-1b20-45b8-9945-93dd5bb5ace8,acf7cc6d-d2d5-450c-8ea2-2e4c3aab8048,DR. ASHOK KUMAR,REG_U8VF8X10,MBBS DA,7944422636,,17.1,PRIMARY_CLINICIAN
ad021d30-d8a7-4393-8666-3182d48f0b52,acf7cc6d-d2d5-450c-8ea2-2e4c3aab8048,DR. LEELA DEVI,REG_FKJZFTGH,MBBS DA,9856739513,,4.5,ANAESTHETIST
04ef1323-d738-49d6-91c9-a316afe12d81,36514112-6034-4d11-bcc2-83c07762bea0,DR. AMIT KUMAR VERMA,REG_O804FTZX,MBBS MS,7610901521,,29.1,PAEDIATRICIAN
3d7e8901-361d-46e9-bee4-e150ad7e7540,36514112-6034-4d11-bcc2-83c07762bea0,DR. RAJU YADAV,REG_SJUNTLJA,MBBS DNB,7083202802,,13.6,GYNAECOLOGIST
23077c4f-d052-45c1-b687-4a15c556d90f,36514112-6034-4d11-bcc2-83c07762bea0,DR. SANJAY KUMAR,REG_KFX0BOUS,MBBS MD DM,9512422435,,14.9,SURGEON
875988fe-c045-47df-aac3-e496f2374fde,36514112-6034-4d11-bcc2-83c07762bea0,DR. MANJU DEVI,REG_YCET6GH2,MBBS DNB,7637247885,,9.1,PRIMARY_CLINICIAN
5693bd2f-632f-452d-905b-e67c350fdcc7,36514112-6034-4d11-bcc2-83c07762bea0,DR. BRIJESH KUMAR,REG_GXFTBUC9,MBBS MS MCh,7897564234,,15.5,SURGEON
ae5cd634-3442-42b2-b2a5-8d74702cc9b6,36514112-6034-4d11-bcc2-83c07762bea0,DR. MUKESH KUMAR,REG_GY7SV0DN,MBBS DA,9727663891,,10.4,SURGEON
54fbc434-3348-415a-8aa9-b833c756170f,cbc9e3ca-7d76-4729-8f89-a5d408538b50,DR. RAJU YADAV SHUKLA,REG_2BC3UYF2,MBBS MD,7092725826,,26.8,RADIOLOGIST
4f698ac4-e707-4cfa-b59e-afcf2299dc21,cbc9e3ca-7d76-4729-8f89-a5d408538b50,DR. BRIJESH KUMAR,REG_MPUEYRGX,MBBS DNB,7883093410,,29.3,PRIMARY_CLINICIAN
d81b4ed2-6748-4ef4-995b-5b73a4378747,cbc9e3ca-7d76-4729-8f89-a5d408538b50,DR. RANI DEVI,REG_OB6NCUC2,MBBS DA,7960626797,,13.9,PAEDIATRICIAN
a197e4ae-e417-4329-b6e2-10d7b0f3e3b6,cbc9e3ca-7d76-4729-8f89-a5d408538b50,DR. SHYAM LAL VERMA,REG_K3DGLJ97,MBBS MD,9846212543,,16.2,GYNAECOLOGIST
267956e3-cf83-487a-a15a-f089e7714cd6,cbc9e3ca-7d76-4729-8f89-a5d408538b50,DR. PUSHPA DEVI,REG_EOQUMXB7,MBBS MD DM,7977040123,,30.1,RADIOLOGIST
15b9e96c-1580-499d-9425-c7b0d3ac90fc,e050b7f7-ff26-49fc-bcdb-4d99402a8a0e,DR. MANJU DEVI,REG_U9WUIQEJ,MBBS MD DM,9825219555,,34.8,PAEDIATRICIAN
92ff225f-cf38-4b61-851e-b390c1f676b1,e050b7f7-ff26-49fc-bcdb-4d99402a8a0e,DR. KAMLA DEVI,REG_202NY6SI,MBBS MD,9787755468,,27.5,SURGEON
2d4df2f5-dfd6-47cb-b82d-01e2b162e4d2,e050b7f7-ff26-49fc-bcdb-4d99402a8a0e,DR. RAM PRASAD,REG_Q0AMMUB0,MBBS MS MCh,8074392848,,33.9,GYNAECOLOGIST
339a085b-4df2-49f0-b4d3-110dc3b5878e,e050b7f7-ff26-49fc-bcdb-4d99402a8a0e,DR. SARASWATI DEVI,REG_ELF3SDNO,MBBS MD DM,9460743389,,2.3,SURGEON
ee5ba310-1314-45b9-84f5-5876e97dbe3e,e050b7f7-ff26-49fc-bcdb-4d99402a8a0e,DR. ANIL KUMAR,REG_YM0AP8JC,MBBS MD,9538693495,,25.2,ANAESTHETIST
8b2f1ace-905b-4b33-9460-b87f62bf8378,e050b7f7-ff26-49fc-bcdb-4d99402a8a0e,DR. RADHA DEVI,REG_EFW43H2D,MBBS DA,9413599723,,5.3,PRIMARY_CLINICIAN
6af48eb8-37e3-4107-8f83-3922d2ecaeba,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,DR. SUSHIL KUMAR,REG_5CBX90FY,MBBS DA,8116337208,,26.4,SURGEON
5eea98db-2061-4c61-b5da-617ed7678695,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,DR. LEELA DEVI,REG_19IVTC3U,MBBS MS,8092167841,,27.2,GYNAECOLOGIST
abd53aad-075e-4f9d-9adc-8d175f0c607a,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,DR. SUMITRA DEVI,REG_KBRAU0X6,MBBS DNB,8080430334,,34.4,PAEDIATRICIAN
8e3ce493-c879-4b84-9001-002f1fe77d11,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,DR. MEENA DEVI,REG_EFFBZD9Y,MBBS MD DM,7504039280,,25.9,ANAESTHETIST
e80643db-b0d0-430f-b1a1-7c587a28125e,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,DR. DEEPAK KUMAR,REG_Z4N8VDK1,MBBS MD DM,9785113953,,25.5,ANAESTHETIST
12df6a2f-f95a-4dfe-bc60-4fa607f21129,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,DR. RAJU YADAV,REG_MJ0TCLBV,MBBS MS MCh,7827305058,,13.2,ANAESTHETIST
74371c67-4a5e-4bff-bad5-28c227b2a1e1,0ac38087-8f1d-4bb3-91bc-b03fe5299f25,DR. USHA DEVI,REG_Q46A75BZ,MBBS MS,9802254084,,28.7,GYNAECOLOGIST
77f12377-974b-489a-a11b-9f29ebdc656b,5c50a41c-8176-4534-acde-b156771df199,DR. RAJESH KUMAR,REG_BQRZ2P5J,MBBS MS,9801949200,,15.1,PRIMARY_CLINICIAN
82d87bc4-30c5-43ec-b8d1-01ac9f9f9b4e,5c50a41c-8176-4534-acde-b156771df199,DR. PUSHPA DEVI,REG_3XU0O90S,MBBS MS MCh,7828930657,,20.6,RADIOLOGIST
bbeb3c5f-5145-4790-95fe-6b3978405491,5c50a41c-8176-4534-acde-b156771df199,DR. BRIJESH KUMAR,REG_N50IA1FO,MBBS MD DM,9672675580,,17.7,GYNAECOLOGIST
014b20bd-a1fb-4365-9670-7e3c98562390,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. PUSHPA DEVI,REG_GN31AR8X,MBBS MD,7900993386,,19.4,PAEDIATRICIAN
efe3c71e-b445-43dd-8329-e47a405939b1,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. URMILA DEVI,REG_6Z5Z55M8,MBBS DNB,7958548879,,16.4,GYNAECOLOGIST
3096b0e1-7ecd-4252-a6c7-915fc55f643e,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. AMIT KUMAR,REG_UWIMPWE3,MBBS DA,7564159709,,9.4,GYNAECOLOGIST
33cabc5c-62b9-46aa-942f-0809825531cc,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. ROHIT KUMAR,REG_1TITHRCP,MBBS MS,7931611524,,33.0,GYNAECOLOGIST
3736837d-cf19-4fc1-91b7-b08959b4bccb,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. RAMU KAKA,REG_8NVDB2CZ,MBBS,8155784706,,6.0,SURGEON
bc51163c-6631-4c08-9c71-17f441dea91d,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. SHEELA DEVI,REG_ZATT8RSE,MBBS MD DM,8021664339,,10.6,PRIMARY_CLINICIAN
71617ccc-66d7-4fe1-ba40-32f95fbb13ce,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. SARASWATI DEVI,REG_HB49Z31V,MBBS,9713547037,,4.4,SURGEON
d4a2108a-a5ea-41b8-a787-367b61cab621,f2f4c833-612c-47b0-b302-f236cb5beb19,DR. AMIT KUMAR DUBEY,REG_Y1YY6KM5,MBBS,9757059735,,24.9,PRIMARY_CLINICIAN
f5412f07-44fa-4712-89d6-c5211a1a9b5a,30a2635e-e25b-4493-b0d7-47d97e9b7905,DR. PREM SHANKAR,REG_NWQ1APHD,MBBS MS MCh,7712251546,,20.1,PAEDIATRICIAN
cd62abbf-4fee-4730-b943-1cdc4bf7c194,30a2635e-e25b-4493-b0d7-47d97e9b7905,DR. SUMITRA DEVI,REG_IPL84POB,MBBS MD,9714651721,,6.2,PAEDIATRICIAN
b18920bc-9441-45d1-b619-b9379ddc79a0,c89a3cc0-2359-4619-a84c-0e6df2a3d623,DR. URMILA DEVI,REG_LLLQ2EIK,MBBS DNB,8123619548,,12.5,PAEDIATRICIAN
464d7347-9650-422e-a58a-e26c5139f5b2,c89a3cc0-2359-4619-a84c-0e6df2a3d623,DR. DINESH KUMAR,REG_R7CU75TF,MBBS,7039981292,,2.0,ANAESTHETIST
47884670-1423-4664-9567-f6ff84ffbf3c,c89a3cc0-2359-4619-a84c-0e6df2a3d623,DR. VIVEK KUMAR,REG_40AU0UVD,MBBS DNB,7890901370,,15.5,PAEDIATRICIAN
e4db027f-3898-4aed-b2ac-34a683f550a3,b608899e-7583-413b-bffe-0de2f1fba9b1,DR. NIRMALA DEVI,REG_UQ6M1RWT,MBBS MS MCh,9408621696,,32.9,RADIOLOGIST
6b62a474-8113-4892-81f7-c38ec7de7cec,b608899e-7583-413b-bffe-0de2f1fba9b1,DR. RAKESH KUMAR,REG_ZTMSD5XU,MBBS MD DM,7622760669,,20.3,ANAESTHETIST
b33ff587-5ede-4872-9b14-6c58d5467e6c,b608899e-7583-413b-bffe-0de2f1fba9b1,DR. HARI OM,REG_223SVTYY,MBBS MS,7889527055,,20.4,ANAESTHETIST
e9d4bf15-add2-43af-83ef-fa09acdb6322,b608899e-7583-413b-bffe-0de2f1fba9b1,DR. SEEMA DEVI,REG_G6BAUCDJ,MBBS,7898021289,,16.3,PAEDIATRICIAN
75eeaa2b-5bec-4b8e-b196-15ba651ca1cb,b608899e-7583-413b-bffe-0de2f1fba9b1,DR. SHYAM LAL,REG_8PEMARJ2,MBBS DA,7929834946,,31.4,RADIOLOGIST
45a434ec-8791-40e4-93fa-edef41dd6444,b608899e-7583-413b-bffe-0de2f1fba9b1,DR. RAVI SHANKAR,REG_0Z88F776,MBBS DNB,7786238266,,29.0,PRIMARY_CLINICIAN
3bc3fca7-bdb5-4505-a4bf-749ccbcb3a20,b608899e-7583-413b-bffe-0de2f1fba9b1,DR. PAPPU YADAV PATEL,REG_FWEZRO7O,MBBS MS MCh,9719186918,,26.1,ANAESTHETIST
1f9b9636-b087-4cb2-a0d5-0e13b95cea96,955003ac-10e8-425c-a740-d329e48f099b,DR. RAJESH KUMAR NISHAD,REG_BYHRR7VU,MBBS DA,9728554081,,9.6,ANAESTHETIST
5bc3247b-7645-4883-8678-f1cd41aac942,955003ac-10e8-425c-a740-d329e48f099b,DR. RAJU YADAV,REG_XVBTPX0Y,MBBS,7884649960,,5.0,PAEDIATRICIAN
